SiteID,EventID,Date_,RawEvent,GearSpecific,GearBasic,Weather,SetTime,Temperature,Salinity,TidalStage,Comments,ProjectName
855,5258,7/30/2015,15ENQ_000_F0_0_0730_004,BSEINE-STD,beach seine,,16:20:00,8.8,21.52,,,AFF2015
856,5259,7/31/2015,15ENS_000_F0_0_0731_003,BSEINE-STD,beach seine,,13:00:00,9.17,21.3,,,AFF2015
855,5260,8/1/2015,15ENQ_000_F0_0_0801_005,BSEINE-STD,beach seine,,11:01:00,7.92,24.16,,,AFF2015
831,5261,8/2/2015,15BPB_000_F0_0_0802_003,BSEINE-STD,beach seine,,12:15:00,5.13,30.82,,,AFF2015
855,5262,8/2/2015,15ENQ_000_F0_0_0802_006,BSEINE-STD,beach seine,,17:45:00,7.48,22.99,,,AFF2015
855,5263,8/3/2015,15ENQ_000_F0_0_0803_007,BSEINE-STD,beach seine,,11:58:00,6.61,30.09,,,AFF2015
856,5264,8/3/2015,15ENS_000_F0_0_0803_004,BSEINE-STD,beach seine,,12:42:00,7.65,22.75,,,AFF2015
856,5265,8/3/2015,15ENS_000_F0_0_0803_005,BSEINE-STD,beach seine,,12:42:00,7.65,22.75,,,AFF2015
857,5266,8/4/2015,15EPP_000_F0_0_0804_004,BSEINE-STD,beach seine,,13:16:00,6.2,28.95,,,AFF2015
858,5267,8/4/2015,15ET2_000_F0_0_0804_004,BSEINE-STD,beach seine,,14:25:00,6.92,27.26,,,AFF2015
855,5268,8/4/2015,15ENQ_000_F0_0_0804_008,BSEINE-STD,beach seine,,15:27:00,NA,NA,,,AFF2015
939,5269,8/6/2015,15CMN_000_F0_0_0806_003,BSEINE-STD,beach seine,,12:27:00,6.43,30.73,,,AFF2015
572,5270,8/6/2015,15CHW_000_F0_0_0806_003,BSEINE-STD,beach seine,,13:51:00,6.36,30.66,,,AFF2015
564,5271,8/6/2015,15CNQ_000_F0_0_0806_003,BSEINE-STD,beach seine,,15:30:00,6.04,30.31,,,AFF2015
1119,5272,8/6/2015,15CWB_OPP_F6_5_0806_001,TRAWL-A,trawl-midwater,,16:14:00,NA,NA,,,AFF2015
1215,5623,8/6/2015,1,GILLNET-WCS,gill net,,20:58:00,NA,NA,,,WCS-ABLP
1202,5982,8/6/2015,1,MINNOW,minnow trap,,21:30:00,NA,NA,,,WCS-ABLP
1202,5983,8/6/2015,1,MINNOW,minnow trap,,21:32:00,NA,NA,,,WCS-ABLP
1202,5984,8/6/2015,1,MINNOW,minnow trap,,21:35:00,NA,NA,,,WCS-ABLP
1202,5985,8/6/2015,1,MINNOW,minnow trap,,21:37:00,NA,NA,,,WCS-ABLP
1202,5986,8/6/2015,1,MINNOW,minnow trap,,21:40:00,NA,NA,,,WCS-ABLP
1202,5987,8/6/2015,1,MINNOW,minnow trap,,21:45:00,NA,NA,,,WCS-ABLP
1795,7871,8/6/2015,4003,TRAWL-M,trawl-surface,,0:00:00,NA,NA,,,YUKON
1812,7880,8/6/2015,4012,TRAWL-AMOD,trawl-midwater,,0:00:00,13.33,NA,,aluette with no floats on headrope and mamou doors; waypoint set 2 minutes into tow,YUKON
1813,7881,8/6/2015,4013,TRAWL-M,trawl-surface,,0:00:00,13.33,NA,,,YUKON
1805,7889,8/6/2015,4021,TRAWL-AMOD,trawl-surface,,0:00:00,13.16,NA,,aluette with floats and mamou doors; headrope on surface,YUKON
1797,7890,8/6/2015,4022,TRAWL-M,trawl-surface,,0:00:00,13.16,NA,,,YUKON
1118,5273,8/7/2015,15CWB_020_F6_4_0807_002,TRAWL-PSB,trawl-bottom,,10:35:00,NA,NA,,,AFF2015
1117,5280,8/7/2015,15CWB_016_F6_4_0807_009,TRAWL-PSB,trawl-bottom,,14:00:00,NA,NA,,,AFF2015
1116,5281,8/7/2015,15CWB_012_F6_4_0807_010,TRAWL-PSB,trawl-bottom,,15:32:00,NA,NA,,,AFF2015
1805,7803,8/7/2015,3935,TRAWL-M,trawl-surface,,0:00:00,9.94,NA,,tow at dusk,YUKON
1794,7813,8/7/2015,3945,TRAWL-AMOD,trawl-surface,,0:00:00,10.16,NA,,,YUKON
1793,7814,8/7/2015,3946,TRAWL-M,trawl-surface,,0:00:00,9.94,NA,,,YUKON
1805,7825,8/7/2015,3957,TRAWL-AMOD,trawl-surface,,0:00:00,NA,NA,,"no stop wpt taken; original stop positions in degree decimal minutes: 63 23.950, 165 10.283",YUKON
1805,7826,8/7/2015,3958,TRAWL-M,trawl-surface,,0:00:00,9.61,NA,,,YUKON
1804,7827,8/7/2015,3959,TRAWL-M,trawl-surface,,0:00:00,9.61,NA,,this was a redo for 3short set,YUKON
1812,7836,8/7/2015,3968,TRAWL-M,trawl-surface,,0:00:00,12.61,NA,,"delayed retrieval of tow by 14 minutes (e.g., 34 minute tow) to ensure sampling of visible front; towed across front at heading 090",YUKON
1814,7841,8/7/2015,3973,TRAWL-AMOD,trawl-surface,,0:00:00,12.66,NA,,,YUKON
1803,7842,8/7/2015,3974,TRAWL-M,trawl-surface,,0:00:00,NA,NA,,,YUKON
1799,7850,8/7/2015,3982,TRAWL-AMOD,trawl-surface,,0:00:00,12.88,NA,,lots of small jellies on outside of net,YUKON
1799,7851,8/7/2015,3983,TRAWL-M,trawl-surface,,0:00:00,12.77,NA,,,YUKON
1114,5288,8/8/2015,15CWB_004_F6_4_0808_021,TRAWL-PSB,trawl-bottom,,10:52:00,NA,NA,,,AFF2015
1115,5293,8/8/2015,15CWB_008_F6_4_0808_015,TRAWL-PSB,trawl-bottom,,9:07:00,NA,NA,,,AFF2015
1202,5628,8/8/2015,1,GILLNET-WCS,gill net,,12:45:00,NA,NA,,,WCS-ABLP
1202,5629,8/8/2015,1,GILLNET-WCS,gill net,,12:50:00,NA,NA,,,WCS-ABLP
1202,5630,8/8/2015,2,GILLNET-WCS,gill net,,13:58:00,NA,NA,,,WCS-ABLP
1212,5631,8/8/2015,1,GILLNET-WCS,gill net,,17:09:00,NA,NA,,,WCS-ABLP
1216,5632,8/8/2015,1,GILLNET-WCS,gill net,,17:21:00,NA,NA,,,WCS-ABLP
1794,7793,8/8/2015,3925,TRAWL-AMOD,trawl-surface,,0:00:00,13.5,NA,,,YUKON
1793,7794,8/8/2015,3926,TRAWL-M,trawl-surface,,0:00:00,13.5,NA,,,YUKON
1817,7899,8/8/2015,4031,TRAWL-M,trawl-surface,,0:00:00,13.16,30,,,YUKON
1819,7911,8/8/2015,4043,TRAWL-AMOD,trawl-surface,,0:00:00,12.61,NA,,,YUKON
1819,7912,8/8/2015,4044,TRAWL-M,trawl-surface,,0:00:00,12.66,NA,,sampling along visible front marked by foam; total tow time 33 minute 17 seconds,YUKON
1827,7923,8/8/2015,4055,TRAWL-AMOD,trawl-surface,,0:00:00,12.22,NA,,,YUKON
1827,7924,8/8/2015,4056,TRAWL-M,trawl-surface,,0:00:00,12.22,NA,,,YUKON
1111,5296,8/9/2015,15BEB_OPP_F6_5_0809_025,TRAWL-A,trawl-midwater,,11:10:00,NA,NA,,,AFF2015
1112,5297,8/9/2015,15BEB_OPP_F6_5_0809_026,TRAWL-A,trawl-midwater,,12:16:00,NA,NA,,,AFF2015
1110,5298,8/9/2015,15BEB_020_F6_4_0809_027,TRAWL-PSB,trawl-bottom,,14:10:00,NA,NA,,,AFF2015
1109,5305,8/9/2015,15BEB_016_F6_4_0809_034,TRAWL-PSB,trawl-bottom,,17:19:00,NA,NA,,,AFF2015
1202,5471,8/9/2015,1,BSEINE-WCS,beach seine,,11:30:00,NA,NA,,,WCS-ABLP
1202,5633,8/9/2015,1,GILLNET-WCS,gill net,,11:58:00,NA,NA,,,WCS-ABLP
857,5306,8/10/2015,15EPP_000_F0_0_0810_005,BSEINE-STD,beach seine,,12:00:00,NA,NA,,,AFF2015
858,5307,8/10/2015,15ET2_000_F0_0_0810_005,BSEINE-STD,beach seine,,13:20:00,NA,NA,,,AFF2015
855,5308,8/10/2015,15ENQ_000_F0_0_0810_009,BSEINE-STD,beach seine,,14:28:00,NA,NA,,,AFF2015
856,5309,8/10/2015,15ENS_000_F0_0_0810_006,BSEINE-STD,beach seine,,15:25:00,NA,NA,,,AFF2015
1107,5313,8/10/2015,15BEB_008_F6_4_0810_039,TRAWL-PSB,trawl-bottom,,11:53:00,NA,NA,,,AFF2015
1106,5317,8/10/2015,15BEB_004_F6_4_0810_043,TRAWL-PSB,trawl-bottom,,13:45:00,NA,NA,,,AFF2015
1105,5321,8/10/2015,15BEB_002_F6_4_0810_047,TRAWL-PSB,trawl-bottom,,14:39:00,NA,NA,,,AFF2015
1114,5325,8/10/2015,15CWB_004_F6_4_0810_051,TRAWL-PSB,trawl-bottom,,15:40:00,NA,NA,,,AFF2015
1113,5326,8/10/2015,15CWB_002_F6_4_0810_052,TRAWL-PSB,trawl-bottom,,16:35:00,NA,NA,,,AFF2015
1108,5327,8/10/2015,15BEB_012_F6_4_0810_035,TRAWL-PSB,trawl-bottom,,9:49:00,NA,NA,,,AFF2015
1266,5472,8/10/2015,1,BSEINE-WCS,beach seine,,16:00:00,NA,NA,,,WCS-ABLP
1289,5634,8/10/2015,1,GILLNET-WCS,gill net,,17:53:00,NA,NA,,,WCS-ABLP
1292,5635,8/10/2015,1,GILLNET-WCS,gill net,,18:15:00,NA,NA,,,WCS-ABLP
477,5328,8/11/2015,15CPB_000_F0_0_0811_003,BSEINE-STD,beach seine,,12:00:00,7.42,30.43,,,AFF2015
564,5329,8/11/2015,15CNQ_000_F0_0_0811_004,BSEINE-STD,beach seine,,13:10:00,7.33,30.94,,,AFF2015
568,5330,8/11/2015,15CBR_000_F0_0_0811_004,BSEINE-STD,beach seine,,14:16:00,7.56,30.15,,,AFF2015
1121,5331,8/11/2015,15ELS_002_F6_4_0811_057,TRAWL-PSB,trawl-bottom,,10:23:00,NA,NA,,,AFF2015
1122,5335,8/11/2015,15ELS_003_F6_4_0811_061,TRAWL-PSB,trawl-bottom,,11:42:00,NA,NA,,,AFF2015
1122,5336,8/11/2015,15ELS_003_F6_4_0811_062,TRAWL-PSB,trawl-bottom,,11:58:00,NA,NA,,,AFF2015
1123,5340,8/11/2015,15ELS_004_F6_4_0811_066,TRAWL-PSB,trawl-bottom,,13:46:00,NA,NA,,,AFF2015
1124,5345,8/11/2015,15ELS_005_F6_4_0811_071,TRAWL-PSB,trawl-bottom,,15:08:00,NA,NA,,,AFF2015
1125,5349,8/11/2015,15ELS_006_F6_4_0811_075,TRAWL-PSB,trawl-bottom,,16:33:00,NA,NA,,,AFF2015
1126,5353,8/11/2015,15ELS_007_F6_4_0811_079,TRAWL-PSB,trawl-bottom,,17:50:00,NA,NA,,,AFF2015
1127,5357,8/11/2015,15ELS_008_F6_4_0811_083,TRAWL-PSB,trawl-bottom,,19:17:00,NA,NA,,,AFF2015
1120,5361,8/11/2015,15ELS_001_F6_4_0811_053,TRAWL-PSB,trawl-bottom,,8:27:00,NA,NA,,,AFF2015
1281,5473,8/11/2015,1,BSEINE-WCS,beach seine,,15:45:00,NA,NA,,,WCS-ABLP
1244,5605,8/11/2015,1,FYKE-WCS,fyke net,,14:15:00,NA,NA,,,WCS-ABLP
1266,5636,8/11/2015,1,GILLNET-WCS,gill net,,14:31:00,NA,NA,,,WCS-ABLP
1252,5637,8/11/2015,1,GILLNET-WCS,gill net,,14:47:00,NA,NA,,,WCS-ABLP
939,5365,8/12/2015,15CMN_000_F0_0_0812_004,BSEINE-STD,beach seine,,12:57:00,7.16,31.11,,,AFF2015
572,5366,8/12/2015,15CHW_000_F0_0_0812_004,BSEINE-STD,beach seine,,14:29:00,7.4,31.05,,,AFF2015
1128,5367,8/12/2015,15ELS_OPP_F6_4_0812_087,TRAWL-PSB,trawl-bottom,,13:56:00,NA,NA,,,AFF2015
1321,5474,8/12/2015,1,BSEINE-WCS,beach seine,,18:00:00,NA,NA,,,WCS-ABLP
1321,5475,8/12/2015,2,BSEINE-WCS,beach seine,,18:15:00,NA,NA,,,WCS-ABLP
1321,5476,8/12/2015,3,BSEINE-WCS,beach seine,,18:50:00,NA,NA,,,WCS-ABLP
1320,5477,8/12/2015,4,BSEINE-WCS,beach seine,,19:40:00,NA,NA,,,WCS-ABLP
1320,5478,8/12/2015,5,BSEINE-WCS,beach seine,,19:50:00,NA,NA,,,WCS-ABLP
1321,5638,8/12/2015,1,GILLNET-WCS,gill net,,19:20:00,NA,NA,,,WCS-ABLP
833,5368,8/13/2015,15BT2_000_F0_0_0813_004,BSEINE-STD,beach seine,,12:10:00,7.15,30.68,,,AFF2015
831,5369,8/13/2015,15BPB_000_F0_0_0813_004,BSEINE-STD,beach seine,,13:02:00,7.12,30.4,,,AFF2015
830,5370,8/13/2015,15BEK_OPP_F6_5_0813_088,TRAWL-A,trawl-midwater,,13:05:00,NA,NA,,,AFF2015
830,5371,8/13/2015,15BEK_OPP_F6_5_0813_089,TRAWL-A,trawl-midwater,,14:07:00,NA,NA,,,AFF2015
830,5372,8/13/2015,15BEK_020_F6_4_0813_090,TRAWL-PSB,trawl-bottom,,15:18:00,NA,NA,,,AFF2015
1318,5479,8/13/2015,1,BSEINE-WCS,beach seine,,15:50:00,NA,NA,,,WCS-ABLP
1318,5480,8/13/2015,2,BSEINE-WCS,beach seine,,16:05:00,NA,NA,,,WCS-ABLP
1318,5639,8/13/2015,1,GILLNET-WCS,gill net,,15:40:00,NA,NA,,,WCS-ABLP
1321,5640,8/13/2015,1,GILLNET-WCS,gill net,,17:58:00,NA,NA,,,WCS-ABLP
1321,5988,8/13/2015,1,MINNOW,minnow trap,,12:45:00,NA,NA,,,WCS-ABLP
1321,5989,8/13/2015,1,MINNOW,minnow trap,,12:50:00,NA,NA,,,WCS-ABLP
1321,5990,8/13/2015,1,MINNOW,minnow trap,,12:53:00,NA,NA,,,WCS-ABLP
1321,5991,8/13/2015,1,MINNOW,minnow trap,,12:57:00,NA,NA,,,WCS-ABLP
830,5374,8/14/2015,15BEK_016_F6_4_0814_094,TRAWL-PSB,trawl-bottom,,10:56:00,NA,NA,,,AFF2015
830,5378,8/14/2015,15BEK_012_F6_4_0814_098,TRAWL-PSB,trawl-bottom,,12:34:00,NA,NA,,,AFF2015
830,5382,8/14/2015,15BEK_008_F6_4_0814_102,TRAWL-PSB,trawl-bottom,,14:46:00,NA,NA,,,AFF2015
830,5386,8/14/2015,15BEK_004_F6_4_0814_106,TRAWL-PSB,trawl-bottom,,15:58:00,NA,NA,,,AFF2015
830,5390,8/14/2015,15BEK_002_F6_4_0814_110,TRAWL-PSB,trawl-bottom,,16:34:00,NA,NA,,,AFF2015
846,5396,8/15/2015,15ECO1_000_F0_0_0815_001,BSEINE-STD,beach seine,,13:44:00,6.18,28.09,,,AFF2015
1129,5397,8/15/2015,15ELS_OPP_F6_4_0815_114,TRAWL-PSB,trawl-bottom,,10:29:00,NA,NA,,,AFF2015
1130,5398,8/15/2015,15ELS_OPP_F6_4_0815_115,TRAWL-PSB,trawl-bottom,,10:57:00,NA,NA,,,AFF2015
857,5399,8/17/2015,15EPP_000_F0_0_0817_006,BSEINE-STD,beach seine,,12:00:00,6.05,28.49,,,AFF2015
858,5400,8/17/2015,15ET2_000_F0_0_0817_006,BSEINE-STD,beach seine,,13:21:00,6.19,28.35,,,AFF2015
856,5401,8/17/2015,15ENS_000_F0_0_0817_007,BSEINE-STD,beach seine,,14:39:00,8.44,28.05,,,AFF2015
855,5402,8/18/2015,15ENQ_000_F0_0_0818_010,BSEINE-STD,beach seine,,11:49:00,4.56,27.7,,,AFF2015
568,5403,8/19/2015,15CBR_000_F0_0_0819_005,BSEINE-STD,beach seine,,10:45:00,4.96,30.4,,,AFF2015
1134,5641,8/31/2015,1,GILLNET-WCS,gill net,,12:25:00,NA,NA,,,WCS-ABLP
1289,5671,9/1/2015,1,GILLNET-WCS,gill net,,13:00:00,NA,NA,,,WCS-ABLP
1292,5672,9/1/2015,1,GILLNET-WCS,gill net,,13:20:00,NA,NA,,,WCS-ABLP
1251,5673,9/1/2015,1,GILLNET-WCS,gill net,,17:52:00,NA,NA,,,WCS-ABLP
1257,5674,9/1/2015,1,GILLNET-WCS,gill net,,18:00:00,NA,NA,,,WCS-ABLP
1257,5675,9/3/2015,1,GILLNET-WCS,gill net,,12:53:00,NA,NA,,,WCS-ABLP
1257,5676,9/3/2015,1,GILLNET-WCS,gill net,,13:00:00,NA,NA,,,WCS-ABLP
1257,5677,9/3/2015,2,GILLNET-WCS,gill net,,16:10:00,NA,NA,,,WCS-ABLP
1257,5678,9/3/2015,2,GILLNET-WCS,gill net,,16:20:00,NA,NA,,,WCS-ABLP
1182,5490,9/5/2015,1,BSEINE-WCS,beach seine,,12:48:00,NA,NA,,,WCS-ABLP
1182,5491,9/5/2015,2,BSEINE-WCS,beach seine,,13:00:00,NA,NA,,,WCS-ABLP
1321,5492,9/5/2015,1,BSEINE-WCS,beach seine,,17:15:00,NA,NA,,,WCS-ABLP
1174,5679,9/5/2015,1,GILLNET-WCS,gill net,,11:56:00,NA,NA,,,WCS-ABLP
1182,5680,9/5/2015,1,GILLNET-WCS,gill net,,12:05:00,NA,NA,,,WCS-ABLP
1321,5681,9/5/2015,1,GILLNET-WCS,gill net,,16:55:00,NA,NA,,,WCS-ABLP
1257,5610,9/6/2015,1,FYKE-WCS,fyke net,,14:00:00,NA,NA,,,WCS-ABLP
1254,5682,9/6/2015,1,GILLNET-WCS,gill net,,13:15:00,NA,NA,,,WCS-ABLP
1257,5683,9/6/2015,1,GILLNET-WCS,gill net,,13:27:00,NA,NA,,,WCS-ABLP
1278,5493,9/7/2015,1,BSEINE-WCS,beach seine,,12:30:00,NA,NA,,,WCS-ABLP
1278,5494,9/7/2015,2,BSEINE-WCS,beach seine,,12:50:00,NA,NA,,,WCS-ABLP
1285,5495,9/9/2015,1,BSEINE-WCS,beach seine,,12:55:00,NA,NA,,,WCS-ABLP
1285,5496,9/9/2015,2,BSEINE-WCS,beach seine,,13:05:00,NA,NA,,,WCS-ABLP
1282,5685,9/9/2015,1,GILLNET-WCS,gill net,,12:25:00,NA,NA,,,WCS-ABLP
1121,5408,9/10/2015,15ELS_002_F2_4_0910_008,TRAWL-PSB,trawl-bottom,,13:15:00,NA,NA,,,AFF2015
1122,5412,9/10/2015,15ELS_003_F2_4_0910_012,TRAWL-PSB,trawl-bottom,,16:27:00,NA,NA,,,AFF2015
1124,5413,9/10/2015,15ELS_005_F2_4_0910_013,TRAWL-PSB,trawl-bottom,,17:29:00,NA,NA,,,AFF2015
1120,5419,9/10/2015,15ELS_001_F2_4_0910_004,TRAWL-PSB,trawl-bottom,,9:37:00,NA,NA,,,AFF2015
1321,5686,9/10/2015,1,GILLNET-WCS,gill net,,14:00:00,NA,NA,,,WCS-ABLP
1127,5421,9/11/2015,15ELS_008_F2_4_0911_019,TRAWL-PSB,trawl-bottom,,10:13:00,NA,NA,,,AFF2015
1182,5497,9/11/2015,1,BSEINE-WCS,beach seine,,13:30:00,NA,NA,,,WCS-ABLP
1182,5498,9/11/2015,2,BSEINE-WCS,beach seine,,14:15:00,NA,NA,,,WCS-ABLP
1125,5424,9/12/2015,15ELS_006_F2_4_0912_025,TRAWL-PSB,trawl-bottom,,10:11:00,NA,NA,,,AFF2015
1123,5430,9/12/2015,15ELS_004_F2_4_0912_030,TRAWL-PSB,trawl-bottom,,13:50:00,NA,NA,,,AFF2015
1126,5435,9/12/2015,15ELS_007_F2_4_0912_021,TRAWL-PSB,trawl-bottom,,8:30:00,NA,NA,,,AFF2015
1138,5499,9/12/2015,1,BSEINE-WCS,beach seine,,11:30:00,NA,NA,,,WCS-ABLP
1139,5500,9/12/2015,2,BSEINE-WCS,beach seine,,13:45:00,NA,NA,,,WCS-ABLP
1133,5687,9/12/2015,1,GILLNET-WCS,gill net,,11:45:00,NA,NA,,,WCS-ABLP
1118,5439,9/13/2015,15CWB_020_F2_4_0913_037,TRAWL-PSB,trawl-bottom,,10:34:00,NA,NA,,,AFF2015
1116,5444,9/13/2015,15CWB_012_F2_4_0913_042,TRAWL-PSB,trawl-bottom,,16:06:00,NA,NA,,,AFF2015
1242,5501,9/13/2015,1,BSEINE-WCS,beach seine,,12:30:00,NA,NA,,,WCS-ABLP
1242,5502,9/13/2015,2,BSEINE-WCS,beach seine,,12:50:00,NA,NA,,,WCS-ABLP
1242,5503,9/13/2015,3,BSEINE-WCS,beach seine,,13:00:00,NA,NA,,,WCS-ABLP
1242,5611,9/13/2015,1,FYKE-WCS,fyke net,,14:15:00,NA,NA,,,WCS-ABLP
1242,5612,9/13/2015,2,FYKE-WCS,fyke net,,15:45:00,NA,NA,,,WCS-ABLP
1243,5688,9/13/2015,1,GILLNET-WCS,gill net,,12:15:00,NA,NA,,,WCS-ABLP
1121,5450,9/14/2015,15ELS_002_F2_4_0914_050,TRAWL-PSB,trawl-bottom,,11:24:00,NA,NA,,,AFF2015
1122,5451,9/14/2015,15ELS_003_F2_4_0914_051,TRAWL-PSB,trawl-bottom,,14:00:00,NA,NA,,,AFF2015
1123,5458,9/14/2015,15ELS_004_F2_4_0914_058,TRAWL-PSB,trawl-bottom,,15:34:00,NA,NA,,,AFF2015
1120,5459,9/14/2015,15ELS_001_F2_4_0914_043,TRAWL-PSB,trawl-bottom,,8:25:00,NA,NA,,,AFF2015
1279,5504,9/14/2015,1,BSEINE-WCS,beach seine,,15:00:00,NA,NA,,,WCS-ABLP
1279,5505,9/14/2015,2,BSEINE-WCS,beach seine,,15:15:00,NA,NA,,,WCS-ABLP
1279,5506,9/14/2015,3,BSEINE-WCS,beach seine,,15:30:00,NA,NA,,,WCS-ABLP
1279,5507,9/14/2015,4,BSEINE-WCS,beach seine,,16:30:00,NA,NA,,,WCS-ABLP
1125,5463,9/15/2015,15ELS_006_F2_4_0915_059,TRAWL-PSB,trawl-bottom,,8:00:00,NA,NA,,,AFF2015
1124,5468,9/15/2015,15ELS_005_F2_4_0915_064,TRAWL-PSB,trawl-bottom,,9:20:00,NA,NA,,,AFF2015
1257,5689,9/17/2015,1,GILLNET-WCS,gill net,,14:22:00,NA,NA,,,WCS-ABLP
1257,5690,9/17/2015,1,GILLNET-WCS,gill net,,14:30:00,NA,NA,,,WCS-ABLP
1222,5691,9/19/2015,1,GILLNET-WCS,gill net,,16:47:00,NA,NA,,,WCS-ABLP
1203,5508,9/20/2015,1,BSEINE-WCS,beach seine,,13:35:00,NA,NA,,,WCS-ABLP
1202,5692,9/20/2015,1,GILLNET-WCS,gill net,,13:09:00,NA,NA,,,WCS-ABLP
1084,9128,5/6/2016,152,BSEINE-B,beach seine,,6:28:00,NA,NA,EBB,,Beaudreau
1084,9129,5/6/2016,153,BSEINE-W,beach seine,,6:47:00,NA,NA,EBB,,Beaudreau
1084,9130,5/6/2016,155,BSEINE-B,beach seine,,7:09:00,NA,NA,EBB,,Beaudreau
1084,9131,5/6/2016,156,BSEINE-W,beach seine,,7:28:00,NA,NA,EBB,,Beaudreau
1084,9132,5/6/2016,157,BSEINE-B,beach seine,,7:42:00,NA,NA,FLOOD,,Beaudreau
1084,9133,5/6/2016,158,BSEINE-W,beach seine,,8:15:00,NA,NA,FLOOD,,Beaudreau
1083,9134,5/7/2016,159,BSEINE-B,beach seine,,7:47:00,7.5,26.5,EBB,,Beaudreau
1083,9135,5/7/2016,160,BSEINE-W,beach seine,,8:04:00,7.5,26.5,EBB,,Beaudreau
1083,9136,5/7/2016,162,BSEINE-W,beach seine,,8:37:00,7.5,26.5,FLOOD,,Beaudreau
1083,9137,5/7/2016,163,BSEINE-B,beach seine,,9:12:00,7.5,26.5,FLOOD,,Beaudreau
1083,9138,5/7/2016,164,BSEINE-W,beach seine,,9:33:00,7.5,26.5,FLOOD,,Beaudreau
1089,9139,5/8/2016,166,BSEINE-B,beach seine,,7:36:00,7.8,22.8,EBB,,Beaudreau
1089,9140,5/8/2016,167,BSEINE-W,beach seine,,7:49:00,7.8,22.8,EBB,,Beaudreau
1089,9141,5/8/2016,168,BSEINE-B,beach seine,,8:06:00,7.8,22.8,EBB,,Beaudreau
1089,9142,5/8/2016,169,BSEINE-W,beach seine,,8:22:00,7.8,22.8,EBB,,Beaudreau
1089,9143,5/8/2016,170,BSEINE-B,beach seine,,10:34:00,7.8,22.8,FLOOD,,Beaudreau
1089,9144,5/8/2016,171,BSEINE-W,beach seine,,10:46:00,7.8,22.8,FLOOD,,Beaudreau
1090,9145,5/9/2016,173,BSEINE-W,beach seine,,9:45:00,7.6,22.5,EBB,,Beaudreau
1090,9146,5/9/2016,174,BSEINE-B,beach seine,,9:59:00,7.6,22.5,FLOOD,,Beaudreau
1090,9147,5/9/2016,175,BSEINE-W,beach seine,,10:12:00,7.6,22.5,FLOOD,,Beaudreau
1084,9148,5/21/2016,176,BSEINE-B,beach seine,,6:23:00,10.1,25,EBB,,Beaudreau
1084,9149,5/21/2016,177,BSEINE-W,beach seine,,6:48:00,10.1,25,EBB,,Beaudreau
1084,9150,5/21/2016,178,BSEINE-B,beach seine,,7:09:00,10.1,25,EBB,,Beaudreau
1084,9151,5/21/2016,179,BSEINE-W,beach seine,,7:36:00,10.1,25,EBB,,Beaudreau
1084,9152,5/21/2016,180,BSEINE-B,beach seine,,8:01:00,10.1,25,FLOOD,,Beaudreau
1084,9153,5/21/2016,181,BSEINE-W,beach seine,,8:32:00,10.1,25,FLOOD,,Beaudreau
1083,9154,5/22/2016,182,BSEINE-B,beach seine,,6:56:00,12.2,22.7,EBB,,Beaudreau
1083,9155,5/22/2016,184,BSEINE-B,beach seine,,8:35:00,12.2,22.7,FLOOD,,Beaudreau
1083,9156,5/22/2016,186,BSEINE-B,beach seine,,9:25:00,12.2,22.7,FLOOD,,Beaudreau
1083,9157,5/22/2016,187,BSEINE-W,beach seine,,9:48:00,12.2,22.7,FLOOD,,Beaudreau
1089,9158,5/23/2016,188,BSEINE-B,beach seine,,7:29:00,10,25.1,EBB,,Beaudreau
1089,9159,5/23/2016,189,BSEINE-W,beach seine,,8:26:00,10,25.1,EBB,,Beaudreau
1089,9160,5/23/2016,190,BSEINE-W,beach seine,,8:49:00,10,25.1,EBB,,Beaudreau
1089,9161,5/23/2016,191,BSEINE-B,beach seine,,9:59:00,10,25.1,FLOOD,,Beaudreau
1090,9162,5/24/2016,193,BSEINE-B,beach seine,,7:59:00,9.8,21,EBB,,Beaudreau
1090,9163,5/24/2016,194,BSEINE-W,beach seine,,8:09:00,9.8,21,EBB,,Beaudreau
1090,9164,5/24/2016,195,BSEINE-B,beach seine,,8:21:00,9.8,21,EBB,,Beaudreau
1090,9165,5/24/2016,196,BSEINE-W,beach seine,,8:32:00,9.8,21,EBB,,Beaudreau
1090,9166,5/24/2016,197,BSEINE-B,beach seine,,8:52:00,9.8,21,EBB,,Beaudreau
1084,9167,6/4/2016,199,BSEINE-B,beach seine,,5:07:00,10.7,23.6,EBB,,Beaudreau
1084,9168,6/4/2016,200,BSEINE-W,beach seine,,5:37:00,10.7,23.6,EBB,,Beaudreau
1084,9169,6/4/2016,201,BSEINE-B,beach seine,,6:01:00,10.7,23.6,EBB,,Beaudreau
1084,9170,6/4/2016,202,BSEINE-W,beach seine,,6:36:00,10.7,23.6,EBB,,Beaudreau
1084,9171,6/4/2016,203,BSEINE-B,beach seine,,7:13:00,10.7,23.6,EBB,,Beaudreau
1083,9172,6/5/2016,205,BSEINE-B,beach seine,,6:11:00,10.7,24.9,EBB,,Beaudreau
1083,9173,6/5/2016,206,BSEINE-W,beach seine,,6:34:00,10.7,24.9,EBB,,Beaudreau
1083,9174,6/5/2016,207,BSEINE-B,beach seine,,6:51:00,10.7,24.9,EBB,,Beaudreau
1083,9175,6/5/2016,208,BSEINE-W,beach seine,,7:35:00,10.7,24.9,EBB,,Beaudreau
1083,9176,6/5/2016,209,BSEINE-B,beach seine,,8:20:00,10.7,24.9,FLOOD,,Beaudreau
